date,window_start,observations,fallback_used,fallback_reason,estimator,state,effective_sample_size,shrinkage_intensity,p_bar_high_state,between_state_relative_norm,covariance_consumed,min_eigenvalue_before,min_eigenvalue_after,max_eigenvalue,covariance_condition_number,correlation_condition_number,psd_correction_used,psd_correction_magnitude
2013-05-31,2004-12-20,2126,False,,state_0_shrunk,0,1270.1846,0.95489348,0.016943098,,False,7.8325164e-06,7.8325164e-06,0.00030387935,38.797154,32.02971,False,0
2013-05-31,2004-12-20,2126,False,,state_1_raw,1,859.37293,,0.016943098,,False,1.9053272e-05,1.9053272e-05,0.0011767486,61.760975,58.206006,False,0
2013-05-31,2004-12-20,2126,False,,state_1_shrunk,1,859.37293,0.93473813,0.016943098,,False,1.8906277e-05,1.8906277e-05,0.0011417099,60.387874,56.985954,False,0
2013-05-31,2004-12-20,2126,False,,regime_mixture,-1,,,0.016943098,1.8504171e-05,True,8.1455077e-06,8.1455077e-06,0.00031772087,39.005656,32.62267,False,0
2013-05-31,2004-12-20,2126,False,,consumed,-1,,,0.016943098,,True,8.1455077e-06,8.1455077e-06,0.00031772087,39.005656,32.62267,False,0
2013-06-28,2004-12-20,2146,False,,sample,-1,,,0.017143859,,False,1.3806758e-05,1.3806758e-05,0.00064171997,46.478686,43.772812,False,0
2013-06-28,2004-12-20,2146,False,,ewma,-1,,,0.017143859,,False,3.5762639e-06,3.5762639e-06,0.00041058567,114.80855,80.52785,False,0
2013-06-28,2004-12-20,2146,False,,ledoit_wolf,-1,,0.0080226736,0.017143859,,False,1.5091867e-05,1.5091867e-05,0.00063767729,42.253042,39.756853,False,0
2013-06-28,2004-12-20,2146,False,,state_0_raw,0,1290.4226,,0.017143859,,False,7.5213567e-06,7.5213567e-06,0.00028940803,38.478168,31.584593,False,0
2013-06-28,2004-12-20,2146,False,,state_0_shrunk,0,1290.4226,0.95556946,0.017143859,,False,7.9301393e-06,7.9301393e-06,0.000304503,38.39819,32.024791,False,0
2013-06-28,2004-12-20,2146,False,,state_1_raw,1,859.25865,,0.017143859,,False,1.9053522e-05,1.9053522e-05,0.0011768565,61.765824,58.207774,False,0
2013-06-28,2004-12-20,2146,False,,state_1_shrunk,1,859.25865,0.93473001,0.017143859,,False,1.8899032e-05,1.8899032e-05,0.0011416212,60.406333,56.996162,False,0
2013-06-28,2004-12-20,2146,False,,regime_mixture,-1,,,0.017143859,2.3415776e-05,True,8.2416717e-06,8.2416717e-06,0.00031847474,38.642008,32.638564,False,0
2013-06-28,2004-12-20,2146,False,,consumed,-1,,,0.017143859,,True,8.2416717e-06,8.2416717e-06,0.00031847474,38.642008,32.638564,False,0
2013-07-31,2004-12-20,2168,False,,sample,-1,,,0.016737108,,False,1.3737715e-05,1.3737715e-05,0.00063612583,46.305068,43.647051,False,0
2013-07-31,2004-12-20,2168,False,,ewma,-1,,,0.016737108,,False,3.7034365e-06,3.7034365e-06,0.0002291387,61.871912,32.292468,False,0
2013-07-31,2004-12-20,2168,False,,ledoit_wolf,-1,,0.0080125634,0.016737108,,False,1.5012366e-05,1.5012366e-05,0.00063212878,42.107204,39.652557,False,0
2013-07-31,2004-12-20,2168,False,,state_0_raw,0,1312.7041,,0.016737108,,False,7.5023233e-06,7.5023233e-06,0.00028632402,38.164714,31.429763,False,0
2013-07-31,2004-12-20,2168,False,,state_0_shrunk,0,1312.7041,0.95629065,0.016737108,,False,7.9026591e-06,7.9026591e-06,0.0003010484,38.09457,31.870108,False,0
2013-07-31,2004-12-20,2168,False,,state_1_raw,1,859.05694,,0.016737108,,False,1.9049184e-05,1.9049184e-05,0.0011770164,61.788285,58.224714,False,0
2013-07-31,2004-12-20,2168,False,,state_1_shrunk,1,859.05694,0.93471569,0.016737108,,False,1.8890141e-05,1.8890141e-05,0.0011413994,60.423023,57.007004,False,0
2013-07-31,2004-12-20,2168,False,,regime_mixture,-1,,,0.016737108,2.2547957e-05,True,8.208871e-06,8.208871e-06,0.0003147217,38.339219,32.480265,False,0
2013-07-31,2004-12-20,2168,False,,consumed,-1,,,0.016737108,,True,8.208871e-06,8.208871e-06,0.0003147217,38.339219,32.480265,False,0
2013-08-30,2004-12-20,2190,False,,sample,-1,,,0.05615565,,False,1.3657402e-05,1.3657402e-05,0.00063161163,46.246835,43.542271,False,0
2013-08-30,2004-12-20,2190,False,,ewma,-1,,,0.05615565,,False,4.6051466e-06,4.6051466e-06,0.00019223196,41.742853,29.452476,False,0
2013-08-30,2004-12-20,2190,False,,ledoit_wolf,-1,,0.0079724935,0.05615565,,False,1.4917788e-05,1.4917788e-05,0.00062766545,42.074969,39.577951,False,0
2013-08-30,2004-12-20,2190,False,,state_0_raw,0,1334.0178,,0.05615565,,False,7.4769445e-06,7.4769445e-06,0.00028432439,38.026816,31.314582,False,0
2013-08-30,2004-12-20,2190,False,,state_0_shrunk,0,1334.0178,0.95695894,0.05615565,,False,7.8683447e-06,7.8683447e-06,0.00029873745,37.967001,31.750076,False,0
2013-08-30,2004-12-20,2190,False,,state_1_raw,1,860.15915,,0.05615565,,False,1.9047e-05,1.9047e-05,0.0011764283,61.764495,58.207794,False,0
2013-08-30,2004-12-20,2190,False,,state_1_shrunk,1,860.15915,0.93479389,0.05615565,,False,1.8880077e-05,1.8880077e-05,0.0011406027,60.413033,56.997723,False,0
2013-08-30,2004-12-20,2190,False,,regime_mixture,-1,,,0.05615565,5.8371577e-05,True,8.8678226e-06,8.8678226e-06,0.0003449663,38.900902,33.756095,False,0
2013-08-30,2004-12-20,2190,False,,consumed,-1,,,0.05615565,,True,8.8678226e-06,8.8678226e-06,0.0003449663,38.900902,33.756095,False,0
2013-09-30,2004-12-20,2210,False,,sample,-1,,,0.05562737,,False,1.3591783e-05,1.3591783e-05,0.00062670203,46.10889,43.415257,False,0
2013-09-30,2004-12-20,2210,False,,ewma,-1,,,0.05562737,,False,4.7622034e-06,4.7622034e-06,0.00022076803,46.35838,19.901469,False,0
2013-09-30,2004-12-20,2210,False,,ledoit_wolf,-1,,0.007963614,0.05562737,,False,1.4844403e-05,1.4844403e-05,0.00062279686,41.954997,39.467601,False,0
2013-09-30,2004-12-20,2210,False,,state_0_raw,0,1486.063,,0.05562737,,False,5.8902265e-06,5.8902265e-06,0.00023376887,39.687586,30.195342,False,0
2013-09-30,2004-12-20,2210,False,,state_0_shrunk,0,1486.063,0.96119175,0.05562737,,False,6.338277e-06,6.338277e-06,0.00024769713,39.079568,30.554681,False,0
2013-09-30,2004-12-20,2210,False,,state_1_raw,1,755.7022,,0.05562737,,False,2.4853064e-05,2.4853064e-05,0.0014250419,57.33868,55.021152,False,0
2013-09-30,2004-12-20,2210,False,,state_1_shrunk,1,755.7022,0.92644374,0.05562737,,False,2.4297933e-05,2.4297933e-05,0.001365933,56.216016,54.252644,False,0
2013-09-30,2004-12-20,2210,False,,regime_mixture,-1,,,0.05562737,0.00090799708,True,7.7797883e-06,7.7797883e-06,0.00030632446,39.374396,33.080816,False,0
2013-09-30,2004-12-20,2210,False,,consumed,-1,,,0.05562737,,True,7.7797883e-06,7.7797883e-06,0.00030632446,39.374396,33.080816,False,0
2013-10-31,2004-12-20,2233,False,,sample,-1,,,0.05611709,,False,1.3500913e-05,1.3500913e-05,0.00062250923,46.108677,43.414562,False,0
2013-10-31,2004-12-20,2233,False,,ewma,-1,,,0.05611709,,False,3.9046527e-06,3.9046527e-06,0.00015935136,40.810635,32.64269,False,0
2013-10-31,2004-12-20,2233,False,,ledoit_wolf,-1,,0.0079132414,0.05611709,,False,1.4738937e-05,1.4738937e-05,0.00061865745,41.974361,39.484717,False,0
2013-10-31,2004-12-20,2233,False,,state_0_raw,0,1478.5503,,0.05611709,,False,5.8873063e-06,5.8873063e-06,0.0002278949,38.709537,29.463362,False,0
2013-10-31,2004-12-20,2233,False,,state_0_shrunk,0,1478.5503,0.96100225,0.05611709,,False,6.333593e-06,6.333593e-06,0.00024209927,38.224633,29.893569,False,0
2013-10-31,2004-12-20,2233,False,,state_1_raw,1,783.38191,,0.05611709,,False,2.4383875e-05,2.4383875e-05,0.001387634,56.907856,55.132835,False,0
2013-10-31,2004-12-20,2233,False,,state_1_shrunk,1,783.38191,0.92885785,0.05611709,,False,2.3869836e-05,2.3869836e-05,0.0013328523,55.838351,54.375061,False,0
2013-10-31,2004-12-20,2233,False,,regime_mixture,-1,,,0.05611709,0.00080811708,True,7.7372574e-06,7.7372574e-06,0.00030031489,38.814127,32.561048,False,0
2013-10-31,2004-12-20,2233,False,,consumed,-1,,,0.05611709,,True,7.7372574e-06,7.7372574e-06,0.00030031489,38.814127,32.561048,False,0
2013-11-29,2004-12-20,2253,False,,sample,-1,,,0.054776797,,False,1.3452598e-05,1.3452598e-05,0.00061820999,45.954693,43.255406,False,0
2013-11-29,2004-12-20,2253,False,,ewma,-1,,,0.054776797,,False,4.5560313e-06,4.5560313e-06,0.00012780899,28.052703,26.069676,False,0
2013-11-29,2004-12-20,2253,False,,ledoit_wolf,-1,,0.0078888831,0.054776797,,False,1.4678744e-05,1.4678744e-05,0.00061439897,41.856372,39.360863,False,0
2013-11-29,2004-12-20,2253,False,,state_0_raw,0,1443.2435,,0.054776797,,False,5.8319115e-06,5.8319115e-06,0.00022124786,37.937452,28.597008,False,0
2013-11-29,2004-12-20,2253,False,,state_0_shrunk,0,1443.2435,0.96008631,0.054776797,,False,6.294558e-06,6.294558e-06,0.00023583113,37.465876,29.091089,False,0
2013-11-29,2004-12-20,2253,False,,state_1_raw,1,832.19035,,0.054776797,,False,2.3724713e-05,2.3724713e-05,0.0013230292,55.765865,54.75447,False,0
2013-11-29,2004-12-20,2253,False,,state_1_shrunk,1,832.19035,0.93274978,0.054776797,,False,2.3243648e-05,2.3243648e-05,0.0012753132,54.867171,54.031035,False,0
2013-11-29,2004-12-20,2253,False,,regime_mixture,-1,,,0.054776797,0.00075264638,True,7.6102787e-06,7.6102787e-06,0.00028994454,38.09907,31.714219,False,0
2013-11-29,2004-12-20,2253,False,,consumed,-1,,,0.054776797,,True,7.6102787e-06,7.6102787e-06,0.00028994454,38.09907,31.714219,False,0
2013-12-31,2004-12-20,2274,False,,sample,-1,,,0.054598498,,False,1.3375219e-05,1.3375219e-05,0.00061363765,45.878698,43.125768,False,0
2013-12-31,2004-12-20,2274,False,,ewma,-1,,,0.054598498,,False,3.9440902e-06,3.9440902e-06,0.00014675477,37.208777,25.405436,False,0
2013-12-31,2004-12-20,2274,False,,ledoit_wolf,-1,,0.0078661071,0.054598498,,False,1.4590623e-05,1.4590623e-05,0.00060986944,41.798726,39.256105,False,0
2013-12-31,2004-12-20,2274,False,,state_0_raw,0,1462.1522,,0.054598498,,False,5.8357348e-06,5.8357348e-06,0.00021991047,37.683425,28.359342,False,0
2013-12-31,2004-12-20,2274,False,,state_0_shrunk,0,1462.1522,0.96058213,0.054598498,,False,6.2869771e-06,6.2869771e-06,0.00023415286,37.244108,28.864106,False,0
2013-12-31,2004-12-20,2274,False,,state_1_raw,1,833.73982,,0.054598498,,False,2.369616e-05,2.369616e-05,0.001320944,55.745068,54.73799,False,0
2013-12-31,2004-12-20,2274,False,,state_1_shrunk,1,833.73982,0.93286637,0.054598498,,False,2.3210746e-05,2.3210746e-05,0.0012731459,54.85157,54.014765,False,0
2013-12-31,2004-12-20,2274,False,,regime_mixture,-1,,,0.054598498,0.0007662955,True,7.5916765e-06,7.5916765e-06,0.00028796925,37.932234,31.527089,False,0
2013-12-31,2004-12-20,2274,False,,consumed,-1,,,0.054598498,,True,7.5916765e-06,7.5916765e-06,0.00028796925,37.932234,31.527089,False,0
2014-01-31,2004-12-20,2295,False,,sample,-1,,,0.053813238,,False,1.3287464e-05,1.3287464e-05,0.00061027256,45.928444,43.166774,False,0
2014-01-31,2004-12-20,2295,False,,ewma,-1,,,0.053813238,,False,3.5533088e-06,3.5533088e-06,0.00027784499,78.193314,62.991112,False,0
2014-01-31,2004-12-20,2295,False,,ledoit_wolf,-1,,0.0078129626,0.053813238,,False,1.4488904e-05,1.4488904e-05,0.00060655168,41.863185,39.312557,False,0
2014-01-31,2004-12-20,2295,False,,state_0_raw,0,1486.573,,0.053813238,,False,5.8209193e-06,5.8209193e-06,0.00022022394,37.833188,28.667983,False,0
2014-01-31,2004-12-20,2295,False,,state_0_shrunk,0,1486.573,0.96120455,0.053813238,,False,6.2589834e-06,6.2589834e-06,0.0002342264,37.422436,29.148661,False,0
2014-01-31,2004-12-20,2295,False,,state_1_raw,1,831.40976,,0.053813238,,False,2.3740186e-05,2.3740186e-05,0.0013235795,55.752701,54.841651,False,0
2014-01-31,2004-12-20,2295,False,,state_1_shrunk,1,831.40976,0.93269089,0.053813238,,False,2.3237393e-05,2.3237393e-05,0.0012752595,54.879631,54.116875,False,0
2014-01-31,2004-12-20,2295,False,,regime_mixture,-1,,,0.053813238,0.00071390912,True,7.5475915e-06,7.5475915e-06,0.00028764965,38.111449,31.75048,False,0
2014-01-31,2004-12-20,2295,False,,consumed,-1,,,0.053813238,,True,7.5475915e-06,7.5475915e-06,0.00028764965,38.111449,31.75048,False,0
2014-02-28,2004-12-20,2314,False,,sample,-1,,,0.052956513,,False,1.3200997e-05,1.3200997e-05,0.00060717094,45.994324,43.161823,False,0
2014-02-28,2004-12-20,2314,False,,ewma,-1,,,0.052956513,,False,2.693238e-06,2.693238e-06,0.00018308359,67.978988,49.648848,False,0
2014-02-28,2004-12-20,2314,False,,ledoit_wolf,-1,,0.0077707215,0.052956513,,False,1.4389821e-05,1.4389821e-05,0.0006034895,41.938637,39.324725,False,0
2014-02-28,2004-12-20,2314,False,,state_0_raw,0,1506.1949,,0.052956513,,False,5.8070799e-06,5.8070799e-06,0.00022033377,37.942266,28.757031,False,0
2014-02-28,2004-12-20,2314,False,,state_0_shrunk,0,1506.1949,0.96169059,0.052956513,,False,6.2335764e-06,6.2335764e-06,0.00023407318,37.550382,29.228229,False,0
2014-02-28,2004-12-20,2314,False,,state_1_raw,1,830.64415,,0.052956513,,False,2.3757313e-05,2.3757313e-05,0.0013243616,55.745428,54.85201,False,0
2014-02-28,2004-12-20,2314,False,,state_1_shrunk,1,830.64415,0.93263303,0.052956513,,False,2.3244582e-05,2.3244582e-05,0.0012757405,54.883351,54.130797,False,0
2014-02-28,2004-12-20,2314,False,,regime_mixture,-1,,,0.052956513,0.00072629262,True,7.4978598e-06,7.4978598e-06,0.00028671061,38.238993,31.794413,False,0
2014-02-28,2004-12-20,2314,False,,consumed,-1,,,0.052956513,,True,7.4978598e-06,7.4978598e-06,0.00028671061,38.238993,31.794413,False,0
2014-03-31,2004-12-20,2335,False,,sample,-1,,,0.052999122,,False,1.3134586e-05,1.3134586e-05,0.00060330738,45.932728,43.04336,False,0
2014-03-31,2004-12-20,2335,False,,ewma,-1,,,0.052999122,,False,3.2902511e-06,3.2902511e-06,0.00018397525,55.915261,40.591065,False,0
2014-03-31,2004-12-20,2335,False,,ledoit_wolf,-1,,0.0077352327,0.052999122,,False,1.4311345e-05,1.4311345e-05,0.00059966822,41.901597,39.236667,False,0
2014-03-31,2004-12-20,2335,False,,state_0_raw,0,1521.3315,,0.052999122,,False,5.7726444e-06,5.7726444e-06,0.00021870325,37.886146,28.648452,False,0
2014-03-31,2004-12-20,2335,False,,state_0_shrunk,0,1521.3315,0.96205729,0.052999122,,False,6.1927578e-06,6.1927578e-06,0.0002322585,37.504857,29.116045,False,0
2014-03-31,2004-12-20,2335,False,,state_1_raw,1,835.34762,,0.052999122,,False,2.3681587e-05,2.3681587e-05,0.0013188466,55.6908,54.709521,False,0
2014-03-31,2004-12-20,2335,False,,state_1_shrunk,1,835.34762,0.93298692,0.052999122,,False,2.3178426e-05,2.3178426e-05,0.0012705967,54.818078,53.997333,False,0
2014-03-31,2004-12-20,2335,False,,regime_mixture,-1,,,0.052999122,0.00071217033,True,7.4554141e-06,7.4554141e-06,0.00028484974,38.207098,31.69101,False,0
2014-03-31,2004-12-20,2335,False,,consumed,-1,,,0.052999122,,True,7.4554141e-06,7.4554141e-06,0.00028484974,38.207098,31.69101,False,0
2014-04-30,2004-12-20,2356,False,,sample,-1,,,0.052491572,,False,1.3129888e-05,1.3129888e-05,0.00060107894,45.779442,42.886573,False,0
2014-04-30,2004-12-20,2356,False,,ewma,-1,,,0.052491572,,False,4.017571e-06,4.017571e-06,0.00027156313,67.593861,49.456117,False,0
2014-04-30,2004-12-20,2356,False,,ledoit_wolf,-1,,0.0076605193,0.052491572,,False,1.4289947e-05,1.4289947e-05,0.00059748736,41.811727,39.140882,False,0
2014-04-30,2004-12-20,2356,False,,state_0_raw,0,1541.2109,,0.052491572,,False,5.7879417e-06,5.7879417e-06,0.00022005817,38.020107,28.758524,False,0
2014-04-30,2004-12-20,2356,False,,state_0_shrunk,0,1541.2109,0.96252836,0.052491572,,False,6.2037978e-06,6.2037978e-06,0.00023340456,37.622851,29.193875,False,0
2014-04-30,2004-12-20,2356,False,,state_1_raw,1,836.30005,,0.052491572,,False,2.367276e-05,2.367276e-05,0.0013175912,55.658537,54.686878,False,0
2014-04-30,2004-12-20,2356,False,,state_1_shrunk,1,836.30005,0.93305813,0.052491572,,False,2.3164772e-05,2.3164772e-05,0.0012693317,54.79578,53.970848,False,0
2014-04-30,2004-12-20,2356,False,,regime_mixture,-1,,,0.052491572,0.0006807848,True,7.4684875e-06,7.4684875e-06,0.00028555143,38.234171,31.682929,False,0
2014-04-30,2004-12-20,2356,False,,consumed,-1,,,0.052491572,,True,7.4684875e-06,7.4684875e-06,0.00028555143,38.234171,31.682929,False,0
2014-05-30,2004-12-20,2377,False,,sample,-1,,,0.051850058,,False,1.3098931e-05,1.3098931e-05,0.00059717606,45.58968,42.645321,False,0
2014-05-30,2004-12-20,2377,False,,ewma,-1,,,0.051850058,,False,3.1464975e-06,3.1464975e-06,0.00019015518,60.43392,38.293355,False,0
2014-05-30,2004-12-20,2377,False,,ledoit_wolf,-1,,0.0076299384,0.051850058,,False,1.4246796e-05,1.4246796e-05,0.00059362361,41.667165,38.947345,False,0
2014-05-30,2004-12-20,2377,False,,state_0_raw,0,1564.6051,,0.051850058,,False,5.8241322e-06,5.8241322e-06,0.00021948049,37.684669,28.432348,False,0
2014-05-30,2004-12-20,2377,False,,state_0_shrunk,0,1564.6051,0.96306795,0.051850058,,False,6.2331818e-06,6.2331818e-06,0.00023254468,37.30754,28.864493,False,0
2014-05-30,2004-12-20,2377,False,,state_1_raw,1,835.01499,,0.051850058,,False,2.3696578e-05,2.3696578e-05,0.0013193625,55.677343,54.764098,False,0
2014-05-30,2004-12-20,2377,False,,state_1_shrunk,1,835.01499,0.93296202,0.051850058,,False,2.3175609e-05,2.3175609e-05,0.0012706559,54.827294,54.036703,False,0
2014-05-30,2004-12-20,2377,False,,regime_mixture,-1,,,0.051850058,0.00068449234,True,7.4923391e-06,7.4923391e-06,0.00028421059,37.933493,31.348627,False,0
2014-05-30,2004-12-20,2377,False,,consumed,-1,,,0.051850058,,True,7.4923391e-06,7.4923391e-06,0.00028421059,37.933493,31.348627,False,0
2014-06-30,2004-12-20,2398,False,,sample,-1,,,0.050994455,,False,1.3005294e-05,1.3005294e-05,0.00059251322,45.559387,42.568543,False,0
2014-06-30,2004-12-20,2398,False,,ewma,-1,,,0.050994455,,False,2.5126482e-06,2.5126482e-06,9.4355034e-05,37.552027,21.201265,False,0
2014-06-30,2004-12-20,2398,False,,ledoit_wolf,-1,,0.0076224776,0.050994455,,False,1.4143982e-05,1.4143982e-05,0.0005889948,41.642784,38.881299,False,0
2014-06-30,2004-12-20,2398,False,,state_0_raw,0,1588.5393,,0.050994455,,False,5.79748e-06,5.79748e-06,0.00021805172,37.611465,28.3516,False,0
2014-06-30,2004-12-20,2398,False,,state_0_shrunk,0,1588.5393,0.96360414,0.050994455,,False,6.1976766e-06,6.1976766e-06,0.00023081667,37.242451,28.777131,False,0
2014-06-30,2004-12-20,2398,False,,state_1_raw,1,830.2196,,0.050994455,,False,2.3739891e-05,2.3739891e-05,0.0013233226,55.742576,54.901326,False,0
2014-06-30,2004-12-20,2398,False,,state_1_shrunk,1,830.2196,0.9326009,0.050994455,,False,2.3198989e-05,2.3198989e-05,0.0012737742,54.906456,54.16465,False,0
2014-06-30,2004-12-20,2398,False,,regime_mixture,-1,,,0.050994455,0.0006913924,True,7.4437109e-06,7.4437109e-06,0.00028185833,37.865298,31.247665,False,0
2014-06-30,2004-12-20,2398,False,,consumed,-1,,,0.050994455,,True,7.4437109e-06,7.4437109e-06,0.00028185833,37.865298,31.247665,False,0
2014-07-31,2004-12-20,2420,False,,sample,-1,,,0.050603059,,False,1.2930365e-05,1.2930365e-05,0.00058881979,45.537756,42.525009,False,0
2014-07-31,2004-12-20,2420,False,,ewma,-1,,,0.050603059,,False,2.0383085e-06,2.0383085e-06,0.00018280293,89.683638,76.057223,False,0
2014-07-31,2004-12-20,2420,False,,ledoit_wolf,-1,,0.0075833618,0.050603059,,False,1.4056504e-05,1.4056504e-05,0.00058534259,41.642118,38.85805,False,0
2014-07-31,2004-12-20,2420,False,,state_0_raw,0,1610.2759,,0.050603059,,False,5.7734699e-06,5.7734699e-06,0.00021745518,37.664555,28.396838,False,0
2014-07-31,2004-12-20,2420,False,,state_0_shrunk,0,1610.2759,0.96407779,0.050603059,,False,6.1657279e-06,6.1657279e-06,0.00022998363,37.300322,28.80889,False,0
2014-07-31,2004-12-20,2420,False,,state_1_raw,1,830.12201,,0.050603059,,False,2.3732713e-05,2.3732713e-05,0.0013231904,55.753861,54.914872,False,0
2014-07-31,2004-12-20,2420,False,,state_1_shrunk,1,830.12201,0.93259351,0.050603059,,False,2.318556e-05,2.318556e-05,0.0012734005,54.922136,54.180714,False,0
2014-07-31,2004-12-20,2420,False,,regime_mixture,-1,,,0.050603059,0.00066891104,True,7.4057068e-06,7.4057068e-06,0.00028074045,37.908663,31.258133,False,0
2014-07-31,2004-12-20,2420,False,,consumed,-1,,,0.050603059,,True,7.4057068e-06,7.4057068e-06,0.00028074045,37.908663,31.258133,False,0
2014-08-29,2004-12-20,2441,False,,sample,-1,,,0.049964653,,False,1.2849355e-05,1.2849355e-05,0.00058438761,45.479918,42.443061,False,0
2014-08-29,2004-12-20,2441,False,,ewma,-1,,,0.049964653,,False,2.1400835e-06,2.1400835e-06,9.5569643e-05,44.656969,34.916186,False,0
2014-08-29,2004-12-20,2441,False,,ledoit_wolf,-1,,0.0075727411,0.049964653,,False,1.3965597e-05,1.3965597e-05,0.00058094338,41.598178,38.792037,False,0
2014-08-29,2004-12-20,2441,False,,state_0_raw,0,1630.457,,0.049964653,,False,5.7586804e-06,5.7586804e-06,0.00021537153,37.39946,28.208406,False,0
2014-08-29,2004-12-20,2441,False,,state_0_shrunk,0,1630.457,0.96450664,0.049964653,,False,6.1418913e-06,6.1418913e-06,0.00022768529,37.070876,28.630025,False,0
2014-08-29,2004-12-20,2441,False,,state_1_raw,1,830.94618,,0.049964653,,False,2.37226e-05,2.37226e-05,0.001322242,55.737651,54.901571,False,0
2014-08-29,2004-12-20,2441,False,,state_1_shrunk,1,830.94618,0.93265586,0.049964653,,False,2.3169347e-05,2.3169347e-05,0.0012722668,54.911638,54.170523,False,0
2014-08-29,2004-12-20,2441,False,,regime_mixture,-1,,,0.049964653,0.00068293105,True,7.3627975e-06,7.3627975e-06,0.00027789125,37.742617,31.100269,False,0
2014-08-29,2004-12-20,2441,False,,consumed,-1,,,0.049964653,,True,7.3627975e-06,7.3627975e-06,0.00027789125,37.742617,31.100269,False,0
2014-09-30,2004-12-20,2462,False,,sample,-1,,,0.049708754,,False,1.2794447e-05,1.2794447e-05,0.00058074037,45.390032,42.336139,False,0
2014-09-30,2004-12-20,2462,False,,ewma,-1,,,0.049708754,,False,2.824965e-06,2.824965e-06,0.00016117655,57.054352,49.610192,False,0
2014-09-30,2004-12-20,2462,False,,ledoit_wolf,-1,,0.0075416656,0.049708754,,False,1.3899232e-05,1.3899232e-05,0.00057733295,41.537039,38.712634,False,0
2014-09-30,2004-12-20,2462,False,,state_0_raw,0,1650.4713,,0.049708754,,False,5.7468857e-06,5.7468857e-06,0.00021431085,37.29165,28.093803,False,0
2014-09-30,2004-12-20,2462,False,,state_0_shrunk,0,1650.4713,0.96492195,0.049708754,,False,6.1237883e-06,6.1237883e-06,0.00022641388,36.972846,28.510444,False,0
2014-09-30,2004-12-20,2462,False,,state_1_raw,1,832.96304,,0.049708754,,False,2.3698069e-05,2.3698069e-05,0.0013207437,55.732126,54.874718,False,0
2014-09-30,2004-12-20,2462,False,,state_1_shrunk,1,832.96304,0.93280797,0.049708754,,False,2.3144448e-05,2.3144448e-05,0.0012707402,54.904752,54.146725,False,0
2014-09-30,2004-12-20,2462,False,,regime_mixture,-1,,,0.049708754,0.00066402515,True,7.3410418e-06,7.3410418e-06,0.00027639709,37.650935,30.98224,False,0
2014-09-30,2004-12-20,2462,False,,consumed,-1,,,0.049708754,,True,7.3410418e-06,7.3410418e-06,0.00027639709,37.650935,30.98224,False,0
2014-10-31,2004-12-20,2485,False,,sample,-1,,,0.055213128,,False,1.2750296e-05,1.2750296e-05,0.0005792896,45.433423,42.270015,False,0
2014-10-31,2004-12-20,2485,False,,ewma,-1,,,0.055213128,,False,4.1182586e-06,4.1182586e-06,0.00033428202,81.170723,74.859423,False,0
2014-10-31,2004-12-20,2485,False,,ledoit_wolf,-1,,0.0074480461,0.055213128,,False,1.3838508e-05,1.3838508e-05,0.00057593192,41.618064,38.688724,False,0
2014-10-31,2004-12-20,2485,False,,state_0_raw,0,1667.2803,,0.055213128,,False,5.7660339e-06,5.7660339e-06,0.00021616576,37.489506,28.367284,False,0
2014-10-31,2004-12-20,2485,False,,state_0_shrunk,0,1667.2803,0.96526331,0.055213128,,False,6.134533e-06,6.134533e-06,0.00022810083,37.183079,28.760001,False,0
2014-10-31,2004-12-20,2485,False,,state_1_raw,1,841.76792,,0.055213128,,False,2.3522803e-05,2.3522803e-05,0.0013121112,55.780395,54.648876,False,0
2014-10-31,2004-12-20,2485,False,,state_1_shrunk,1,841.76792,0.93346403,0.055213128,,False,2.2975509e-05,2.2975509e-05,0.0012630794,54.975037,53.936597,False,0
2014-10-31,2004-12-20,2485,False,,regime_mixture,-1,,,0.055213128,0.00070255511,True,7.4640342e-06,7.4640342e-06,0.00028335713,37.963,31.416527,False,0
2014-10-31,2004-12-20,2485,False,,consumed,-1,,,0.055213128,,True,7.4640342e-06,7.4640342e-06,0.00028335713,37.963,31.416527,False,0
2014-11-28,2004-12-20,2504,False,,sample,-1,,,0.054756229,,False,1.2698245e-05,1.2698245e-05,0.00057524629,45.301245,42.083519,False,0
2014-11-28,2004-12-20,2504,False,,ewma,-1,,,0.054756229,,False,3.53275e-06,3.53275e-06,0.00016494464,46.690155,22.400073,False,0
2014-11-28,2004-12-20,2504,False,,ledoit_wolf,-1,,0.0074454661,0.054756229,,False,1.378058e-05,1.378058e-05,0.00057191721,41.501678,38.523658,False,0
2014-11-28,2004-12-20,2504,False,,state_0_raw,0,1683.2558,,0.054756229,,False,5.7514884e-06,5.7514884e-06,0.00021373988,37.162533,27.992984,False,0
2014-11-28,2004-12-20,2504,False,,state_0_shrunk,0,1683.2558,0.96558164,0.054756229,,False,6.1149574e-06,6.1149574e-06,0.00022548458,36.874268,28.398496,False,0
2014-11-28,2004-12-20,2504,False,,state_1_raw,1,846.14566,,0.054756229,,False,2.3471388e-05,2.3471388e-05,0.0013085801,55.752137,54.548905,False,0
2014-11-28,2004-12-20,2504,False,,state_1_shrunk,1,846.14566,0.93378548,0.054756229,,False,2.292967e-05,2.292967e-05,0.0012597533,54.939879,53.840245,False,0
2014-11-28,2004-12-20,2504,False,,regime_mixture,-1,,,0.054756229,0.00070764136,True,7.4314457e-06,7.4314457e-06,0.00028017403,37.701148,31.092058,False,0
